sewma,rewma,rttr,srewma,loss,queue,link,incr1,mult1,inter1,incr2,mult2,inter2
0.6202472676965918,0.6143825957338537,0.5047199103261218,0.46521949682014624,81920.0,0.7468234078452313,0.39604530275606437,6,0.9900000000000001,0.9,5,0.9700000000000001,0.9500000000000001
0.6202472676965918,0.6143825957338537,0.5047199103261218,0.46521949682014624,81920.0,0.7468234078452313,0.8750921182129118,90,0.25,1.1500000000000001,5,0.9700000000000001,0.9500000000000001
0.6202472676965918,0.6143825957338537,0.5047199103261218,0.46521949682014624,81920.0,8.40881386974889,0.39604530275606437,2,0.9299000000000001,1.8,1,0.9700000000000001,2.1999
0.6202472676965918,0.6143825957338537,0.5047199103261218,0.46521949682014624,81920.0,8.40881386974889,0.8750921182129118,40,0.27,1.05,1,0.9700000000000001,2.1999
0.6202472676965918,0.6143825957338537,0.5047199103261218,1.6638026092426268,81920.0,0.7468234078452313,0.39604530275606437,36,0.7000000000000001,0.9,55,0.8,0.9
0.6202472676965918,0.6143825957338537,0.5047199103261218,1.6638026092426268,81920.0,0.7468234078452313,0.8750921182129118,30,0.51,1.35,55,0.8,0.9
0.6202472676965918,0.6143825957338537,0.5047199103261218,1.6638026092426268,81920.0,8.40881386974889,0.39604530275606437,53,0.5700000000000001,1.1999,17,0.26,1.5999
0.6202472676965918,0.6143825957338537,0.5047199103261218,1.6638026092426268,81920.0,8.40881386974889,0.8750921182129118,34,0.9700000000000001,0.7000000000000001,17,0.26,1.5999
0.6202472676965918,2.060777214741489,0.5047199103261218,0.46521949682014624,81920.0,0.7468234078452313,0.39604530275606437,19,0.07,2.9499,40,0.61,0.9
0.6202472676965918,2.060777214741489,0.5047199103261218,0.46521949682014624,81920.0,0.7468234078452313,0.8750921182129118,4,0.67,1.05,40,0.61,0.9
0.6202472676965918,2.060777214741489,0.5047199103261218,0.46521949682014624,81920.0,8.40881386974889,0.39604530275606437,19,0.74,1.1,18,0.62,0.2
0.6202472676965918,2.060777214741489,0.5047199103261218,0.46521949682014624,81920.0,8.40881386974889,0.8750921182129118,31,0.5900000000000001,1.2,18,0.62,0.2
0.6202472676965918,2.060777214741489,0.5047199103261218,1.6638026092426268,81920.0,0.7468234078452313,0.39604530275606437,5,0.63,0.8500000000000001,6,0.64,1.6500000000000001
0.6202472676965918,2.060777214741489,0.5047199103261218,1.6638026092426268,81920.0,0.7468234078452313,0.8750921182129118,3,0.91,2.0,6,0.64,1.6500000000000001
0.6202472676965918,2.060777214741489,0.5047199103261218,1.6638026092426268,81920.0,8.40881386974889,0.39604530275606437,15,0.75,0.3,3,0.27,0.45
0.6202472676965918,2.060777214741489,0.5047199103261218,1.6638026092426268,81920.0,8.40881386974889,0.8750921182129118,10,0.19,0.6,3,0.27,0.45
2.0650358843077177,0.6143825957338537,0.5047199103261218,0.46521949682014624,81920.0,0.7468234078452313,0.39604530275606437,2,0.62,1.55,10,0.92,0.9
2.0650358843077177,0.6143825957338537,0.5047199103261218,0.46521949682014624,81920.0,0.7468234078452313,0.8750921182129118,11,0.9299000000000001,1.4499,10,0.92,0.9
2.0650358843077177,0.6143825957338537,0.5047199103261218,0.46521949682014624,81920.0,8.40881386974889,0.39604530275606437,51,0.9,0.8,20,0.7899,2.15
2.0650358843077177,0.6143825957338537,0.5047199103261218,0.46521949682014624,81920.0,8.40881386974889,0.8750921182129118,17,0.41000000000000003,2.5,20,0.7899,2.15
2.0650358843077177,0.6143825957338537,0.5047199103261218,1.6638026092426268,81920.0,0.7468234078452313,0.39604530275606437,16,0.2099,0.9,24,0.4,1.2998
2.0650358843077177,0.6143825957338537,0.5047199103261218,1.6638026092426268,81920.0,0.7468234078452313,0.8750921182129118,24,0.33,1.4499,24,0.4,1.2998
2.0650358843077177,0.6143825957338537,0.5047199103261218,1.6638026092426268,81920.0,8.40881386974889,0.39604530275606437,3,0.5799000000000001,2.5499,22,0.7100000000000001,1.5
2.0650358843077177,0.6143825957338537,0.5047199103261218,1.6638026092426268,81920.0,8.40881386974889,0.8750921182129118,4,0.8400000000000001,1.75,22,0.7100000000000001,1.5
2.0650358843077177,2.060777214741489,0.5047199103261218,0.46521949682014624,81920.0,0.7468234078452313,0.39604530275606437,105,0.76,0.65,6,0.8400000000000001,0.75
2.0650358843077177,2.060777214741489,0.5047199103261218,0.46521949682014624,81920.0,0.7468234078452313,0.8750921182129118,14,0.8300000000000001,2.4,6,0.8400000000000001,0.75
2.0650358843077177,2.060777214741489,0.5047199103261218,0.46521949682014624,81920.0,8.40881386974889,0.39604530275606437,38,0.51,0.8500000000000001,50,0.76,0.75
2.0650358843077177,2.060777214741489,0.5047199103261218,0.46521949682014624,81920.0,8.40881386974889,0.8750921182129118,24,0.88,0.8500000000000001,50,0.76,0.75
2.0650358843077177,2.060777214741489,0.5047199103261218,1.6638026092426268,81920.0,0.7468234078452313,0.39604530275606437,10,0.65,0.75,21,0.54,0.9
2.0650358843077177,2.060777214741489,0.5047199103261218,1.6638026092426268,81920.0,0.7468234078452313,0.8750921182129118,13,0.19990000000000002,0.8500000000000001,21,0.54,0.9
2.0650358843077177,2.060777214741489,0.5047199103261218,1.6638026092426268,81920.0,8.40881386974889,0.39604530275606437,11,0.43,0.7000000000000001,30,0.63,1.0
2.0650358843077177,2.060777214741489,0.5047199103261218,1.6638026092426268,81920.0,8.40881386974889,0.8750921182129118,40,0.17,1.0,30,0.63,1.0
0.6202472676965918,0.6143825957338537,1.0445908064450045,0.46521949682014624,81920.0,0.7468234078452313,0.39604530275606437,0,0.75,0.9500000000000001,2,0.9800000000000001,1.1
0.6202472676965918,0.6143825957338537,1.0445908064450045,0.46521949682014624,81920.0,0.7468234078452313,0.8750921182129118,36,0.63,1.05,2,0.9800000000000001,1.1
0.6202472676965918,0.6143825957338537,1.0445908064450045,0.46521949682014624,81920.0,8.40881386974889,0.39604530275606437,10,0.24000000000000002,1.1999,5,0.9900000000000001,1.0
0.6202472676965918,0.6143825957338537,1.0445908064450045,0.46521949682014624,81920.0,8.40881386974889,0.8750921182129118,43,0.78,1.05,5,0.9900000000000001,1.0
0.6202472676965918,0.6143825957338537,1.0445908064450045,1.6638026092426268,81920.0,0.7468234078452313,0.39604530275606437,61,0.87,0.9500000000000001,98,0.7999,1.3499
0.6202472676965918,0.6143825957338537,1.0445908064450045,1.6638026092426268,81920.0,0.7468234078452313,0.8750921182129118,29,0.6199,0.9,98,0.7999,1.3499
0.6202472676965918,0.6143825957338537,1.0445908064450045,1.6638026092426268,81920.0,8.40881386974889,0.39604530275606437,51,0.9800000000000001,1.35,74,0.5899,1.0
0.6202472676965918,0.6143825957338537,1.0445908064450045,1.6638026092426268,81920.0,8.40881386974889,0.8750921182129118,12,0.55,1.1,74,0.5899,1.0
0.6202472676965918,2.060777214741489,1.0445908064450045,0.46521949682014624,81920.0,0.7468234078452313,0.39604530275606437,29,0.65,0.5998,49,0.11,1.0
0.6202472676965918,2.060777214741489,1.0445908064450045,0.46521949682014624,81920.0,0.7468234078452313,0.8750921182129118,35,0.029900000000000003,1.85,49,0.11,1.0
0.6202472676965918,2.060777214741489,1.0445908064450045,0.46521949682014624,81920.0,8.40881386974889,0.39604530275606437,57,0.75,1.5499,17,0.74,0.9500000000000001
0.6202472676965918,2.060777214741489,1.0445908064450045,0.46521949682014624,81920.0,8.40881386974889,0.8750921182129118,28,0.15,2.3000000000000003,17,0.74,0.9500000000000001
0.6202472676965918,2.060777214741489,1.0445908064450045,1.6638026092426268,81920.0,0.7468234078452313,0.39604530275606437,18,0.5499,1.55,46,0.38,1.5
0.6202472676965918,2.060777214741489,1.0445908064450045,1.6638026092426268,81920.0,0.7468234078452313,0.8750921182129118,45,0.27990000000000004,2.1999,46,0.38,1.5
0.6202472676965918,2.060777214741489,1.0445908064450045,1.6638026092426268,81920.0,8.40881386974889,0.39604530275606437,66,0.75,2.0,51,0.46,0.9999
0.6202472676965918,2.060777214741489,1.0445908064450045,1.6638026092426268,81920.0,8.40881386974889,0.8750921182129118,48,0.9500000000000001,1.85,51,0.46,0.9999
2.0650358843077177,0.6143825957338537,1.0445908064450045,0.46521949682014624,81920.0,0.7468234078452313,0.39604530275606437,40,0.3199,0.2,24,0.88,0.5999
2.0650358843077177,0.6143825957338537,1.0445908064450045,0.46521949682014624,81920.0,0.7468234078452313,0.8750921182129118,7,0.9800000000000001,0.8500000000000001,24,0.88,0.5999
2.0650358843077177,0.6143825957338537,1.0445908064450045,0.46521949682014624,81920.0,8.40881386974889,0.39604530275606437,19,0.0896,0.19990000000000002,15,0.7200000000000001,0.75
2.0650358843077177,0.6143825957338537,1.0445908064450045,0.46521949682014624,81920.0,8.40881386974889,0.8750921182129118,53,0.7699,0.55,15,0.7200000000000001,0.75
2.0650358843077177,0.6143825957338537,1.0445908064450045,1.6638026092426268,81920.0,0.7468234078452313,0.39604530275606437,8,0.79,0.1499,5,0.26,1.4000000000000001
2.0650358843077177,0.6143825957338537,1.0445908064450045,1.6638026092426268,81920.0,0.7468234078452313,0.8750921182129118,0,0.81,0.15,5,0.26,1.4000000000000001
2.0650358843077177,0.6143825957338537,1.0445908064450045,1.6638026092426268,81920.0,8.40881386974889,0.39604530275606437,14,0.04,0.9999,23,0.65,3.0
2.0650358843077177,0.6143825957338537,1.0445908064450045,1.6638026092426268,81920.0,8.40881386974889,0.8750921182129118,45,0.22,1.5499,23,0.65,3.0
2.0650358843077177,2.060777214741489,1.0445908064450045,0.46521949682014624,81920.0,0.7468234078452313,0.39604530275606437,40,0.81,0.9500000000000001,9,0.48000000000000004,1.2
2.0650358843077177,2.060777214741489,1.0445908064450045,0.46521949682014624,81920.0,0.7468234078452313,0.8750921182129118,4,0.4,0.4,9,0.48000000000000004,1.2
2.0650358843077177,2.060777214741489,1.0445908064450045,0.46521949682014624,81920.0,8.40881386974889,0.39604530275606437,56,0.4899,0.9500000000000001,55,0.76,1.2
2.0650358843077177,2.060777214741489,1.0445908064450045,0.46521949682014624,81920.0,8.40881386974889,0.8750921182129118,45,0.9500000000000001,1.0,55,0.76,1.2
2.0650358843077177,2.060777214741489,1.0445908064450045,1.6638026092426268,81920.0,0.7468234078452313,0.39604530275606437,4,0.7799,1.2,48,0.5098,1.05
2.0650358843077177,2.060777214741489,1.0445908064450045,1.6638026092426268,81920.0,0.7468234078452313,0.8750921182129118,9,0.73,1.1500000000000001,48,0.5098,1.05
2.0650358843077177,2.060777214741489,1.0445908064450045,1.6638026092426268,81920.0,8.40881386974889,0.39604530275606437,76,0.79,1.1500000000000001,65,0.68,1.1
1.6165657252355825,1.615363523639417,1.0182577350278685,1.3324012190203376,81920.0,2.0095816647054443,0.8562248625382675,45,0.7199,1.05,48,0.5098,1.05
1.6165657252355825,1.615363523639417,1.0182577350278685,1.3324012190203376,81920.0,2.0095816647054443,0.9392263752390505,45,0.7199,1.05,48,0.5098,1.05
1.6165657252355825,1.615363523639417,1.0182577350278685,1.3324012190203376,81920.0,8.924748718763873,0.8562248625382675,45,0.7199,1.05,8,0.7099000000000001,1.9000000000000001
1.6165657252355825,1.615363523639417,1.0182577350278685,1.3324012190203376,81920.0,8.924748718763873,0.9392263752390505,45,0.7199,1.05,8,0.7099000000000001,1.9000000000000001
1.6165657252355825,1.615363523639417,1.0182577350278685,2.065764834622672,81920.0,2.0095816647054443,0.8562248625382675,45,0.7199,1.05,48,0.5098,1.05
1.6165657252355825,1.615363523639417,1.0182577350278685,2.065764834622672,81920.0,2.0095816647054443,0.9392263752390505,45,0.7199,1.05,48,0.5098,1.05
1.6165657252355825,1.615363523639417,1.0182577350278685,2.065764834622672,81920.0,8.924748718763873,0.8562248625382675,45,0.7199,1.05,7,0.81,0.8
1.6165657252355825,1.615363523639417,1.0182577350278685,2.065764834622672,81920.0,8.924748718763873,0.9392263752390505,45,0.7199,1.05,7,0.81,0.8
1.6165657252355825,2.4473755469131984,1.0182577350278685,1.3324012190203376,81920.0,2.0095816647054443,0.8562248625382675,45,0.7199,1.05,48,0.5098,1.05
1.6165657252355825,2.4473755469131984,1.0182577350278685,1.3324012190203376,81920.0,2.0095816647054443,0.9392263752390505,45,0.7199,1.05,48,0.5098,1.05
1.6165657252355825,2.4473755469131984,1.0182577350278685,1.3324012190203376,81920.0,8.924748718763873,0.8562248625382675,45,0.7199,1.05,27,0.93,2.0
1.6165657252355825,2.4473755469131984,1.0182577350278685,1.3324012190203376,81920.0,8.924748718763873,0.9392263752390505,45,0.7199,1.05,27,0.93,2.0
1.6165657252355825,2.4473755469131984,1.0182577350278685,2.065764834622672,81920.0,2.0095816647054443,0.8562248625382675,45,0.7199,1.05,48,0.5098,1.05
1.6165657252355825,2.4473755469131984,1.0182577350278685,2.065764834622672,81920.0,2.0095816647054443,0.9392263752390505,45,0.7199,1.05,48,0.5098,1.05
1.6165657252355825,2.4473755469131984,1.0182577350278685,2.065764834622672,81920.0,8.924748718763873,0.8562248625382675,45,0.7199,1.05,11,0.77,1.8
1.6165657252355825,2.4473755469131984,1.0182577350278685,2.065764834622672,81920.0,8.924748718763873,0.9392263752390505,45,0.7199,1.05,11,0.77,1.8
2.441107074150117,1.615363523639417,1.0182577350278685,1.3324012190203376,81920.0,2.0095816647054443,0.8562248625382675,45,0.7199,1.05,48,0.5098,1.05
2.441107074150117,1.615363523639417,1.0182577350278685,1.3324012190203376,81920.0,2.0095816647054443,0.9392263752390505,45,0.7199,1.05,48,0.5098,1.05
2.441107074150117,1.615363523639417,1.0182577350278685,1.3324012190203376,81920.0,8.924748718763873,0.8562248625382675,45,0.7199,1.05,64,0.9700000000000001,0.65
2.441107074150117,1.615363523639417,1.0182577350278685,1.3324012190203376,81920.0,8.924748718763873,0.9392263752390505,45,0.7199,1.05,64,0.9700000000000001,0.65
2.441107074150117,1.615363523639417,1.0182577350278685,2.065764834622672,81920.0,2.0095816647054443,0.8562248625382675,45,0.7199,1.05,48,0.5098,1.05
2.441107074150117,1.615363523639417,1.0182577350278685,2.065764834622672,81920.0,2.0095816647054443,0.9392263752390505,45,0.7199,1.05,48,0.5098,1.05
2.441107074150117,1.615363523639417,1.0182577350278685,2.065764834622672,81920.0,8.924748718763873,0.8562248625382675,45,0.7199,1.05,23,0.4199,0.19990000000000002
2.441107074150117,1.615363523639417,1.0182577350278685,2.065764834622672,81920.0,8.924748718763873,0.9392263752390505,45,0.7199,1.05,23,0.4199,0.19990000000000002
2.441107074150117,2.4473755469131984,1.0182577350278685,1.3324012190203376,81920.0,2.0095816647054443,0.8562248625382675,45,0.7199,1.05,48,0.5098,1.05
2.441107074150117,2.4473755469131984,1.0182577350278685,1.3324012190203376,81920.0,2.0095816647054443,0.9392263752390505,45,0.7199,1.05,48,0.5098,1.05
2.441107074150117,2.4473755469131984,1.0182577350278685,1.3324012190203376,81920.0,8.924748718763873,0.8562248625382675,45,0.7199,1.05,67,0.49000000000000005,2.3000000000000003
2.441107074150117,2.4473755469131984,1.0182577350278685,1.3324012190203376,81920.0,8.924748718763873,0.9392263752390505,45,0.7199,1.05,67,0.49000000000000005,2.3000000000000003
2.441107074150117,2.4473755469131984,1.0182577350278685,2.065764834622672,81920.0,2.0095816647054443,0.8562248625382675,45,0.7199,1.05,48,0.5098,1.05
2.441107074150117,2.4473755469131984,1.0182577350278685,2.065764834622672,81920.0,2.0095816647054443,0.9392263752390505,45,0.7199,1.05,48,0.5098,1.05
2.441107074150117,2.4473755469131984,1.0182577350278685,2.065764834622672,81920.0,8.924748718763873,0.8562248625382675,45,0.7199,1.05,5,0.6499,1.2
2.441107074150117,2.4473755469131984,1.0182577350278685,2.065764834622672,81920.0,8.924748718763873,0.9392263752390505,45,0.7199,1.05,5,0.6499,1.2
1.6165657252355825,1.615363523639417,1.0534087208206293,1.3324012190203376,81920.0,2.0095816647054443,0.8562248625382675,45,0.7199,1.05,48,0.5098,1.05
1.6165657252355825,1.615363523639417,1.0534087208206293,1.3324012190203376,81920.0,2.0095816647054443,0.9392263752390505,45,0.7199,1.05,48,0.5098,1.05
1.6165657252355825,1.615363523639417,1.0534087208206293,1.3324012190203376,81920.0,8.924748718763873,0.8562248625382675,45,0.7199,1.05,5,0.6900000000000001,0.65
1.6165657252355825,1.615363523639417,1.0534087208206293,1.3324012190203376,81920.0,8.924748718763873,0.9392263752390505,45,0.7199,1.05,5,0.6900000000000001,0.65
1.6165657252355825,1.615363523639417,1.0534087208206293,2.065764834622672,81920.0,2.0095816647054443,0.8562248625382675,45,0.7199,1.05,48,0.5098,1.05
1.6165657252355825,1.615363523639417,1.0534087208206293,2.065764834622672,81920.0,2.0095816647054443,0.9392263752390505,45,0.7199,1.05,48,0.5098,1.05
1.6165657252355825,1.615363523639417,1.0534087208206293,2.065764834622672,81920.0,8.924748718763873,0.8562248625382675,45,0.7199,1.05,18,0.68,2.15
1.6165657252355825,1.615363523639417,1.0534087208206293,2.065764834622672,81920.0,8.924748718763873,0.9392263752390505,45,0.7199,1.05,18,0.68,2.15
1.6165657252355825,2.4473755469131984,1.0534087208206293,1.3324012190203376,81920.0,2.0095816647054443,0.8562248625382675,45,0.7199,1.05,48,0.5098,1.05
1.6165657252355825,2.4473755469131984,1.0534087208206293,1.3324012190203376,81920.0,2.0095816647054443,0.9392263752390505,45,0.7199,1.05,48,0.5098,1.05
1.6165657252355825,2.4473755469131984,1.0534087208206293,1.3324012190203376,81920.0,8.924748718763873,0.8562248625382675,45,0.7199,1.05,21,0.9800000000000001,0.4
1.6165657252355825,2.4473755469131984,1.0534087208206293,1.3324012190203376,81920.0,8.924748718763873,0.9392263752390505,45,0.7199,1.05,21,0.9800000000000001,0.4
1.6165657252355825,2.4473755469131984,1.0534087208206293,2.065764834622672,81920.0,2.0095816647054443,0.8562248625382675,45,0.7199,1.05,48,0.5098,1.05
1.6165657252355825,2.4473755469131984,1.0534087208206293,2.065764834622672,81920.0,2.0095816647054443,0.9392263752390505,45,0.7199,1.05,48,0.5098,1.05
1.6165657252355825,2.4473755469131984,1.0534087208206293,2.065764834622672,81920.0,8.924748718763873,0.8562248625382675,45,0.7199,1.05,20,0.9700000000000001,0.6498
1.6165657252355825,2.4473755469131984,1.0534087208206293,2.065764834622672,81920.0,8.924748718763873,0.9392263752390505,45,0.7199,1.05,20,0.9700000000000001,0.6498
2.441107074150117,1.615363523639417,1.0534087208206293,1.3324012190203376,81920.0,2.0095816647054443,0.8562248625382675,45,0.7199,1.05,48,0.5098,1.05
2.441107074150117,1.615363523639417,1.0534087208206293,1.3324012190203376,81920.0,2.0095816647054443,0.9392263752390505,45,0.7199,1.05,48,0.5098,1.05
2.441107074150117,1.615363523639417,1.0534087208206293,1.3324012190203376,81920.0,8.924748718763873,0.8562248625382675,45,0.7199,1.05,3,0.0998,1.1
2.441107074150117,1.615363523639417,1.0534087208206293,1.3324012190203376,81920.0,8.924748718763873,0.9392263752390505,45,0.7199,1.05,3,0.0998,1.1
2.441107074150117,1.615363523639417,1.0534087208206293,2.065764834622672,81920.0,2.0095816647054443,0.8562248625382675,45,0.7199,1.05,48,0.5098,1.05
2.441107074150117,1.615363523639417,1.0534087208206293,2.065764834622672,81920.0,2.0095816647054443,0.9392263752390505,45,0.7199,1.05,48,0.5098,1.05
2.441107074150117,1.615363523639417,1.0534087208206293,2.065764834622672,81920.0,8.924748718763873,0.8562248625382675,45,0.7199,1.05,43,0.92,2.4
2.441107074150117,1.615363523639417,1.0534087208206293,2.065764834622672,81920.0,8.924748718763873,0.9392263752390505,45,0.7199,1.05,43,0.92,2.4
2.441107074150117,2.4473755469131984,1.0534087208206293,1.3324012190203376,81920.0,2.0095816647054443,0.8562248625382675,45,0.7199,1.05,48,0.5098,1.05
2.441107074150117,2.4473755469131984,1.0534087208206293,1.3324012190203376,81920.0,2.0095816647054443,0.9392263752390505,45,0.7199,1.05,48,0.5098,1.05
2.441107074150117,2.4473755469131984,1.0534087208206293,1.3324012190203376,81920.0,8.924748718763873,0.8562248625382675,45,0.7199,1.05,47,0.64,1.2
2.441107074150117,2.4473755469131984,1.0534087208206293,1.3324012190203376,81920.0,8.924748718763873,0.9392263752390505,45,0.7199,1.05,47,0.64,1.2
2.441107074150117,2.4473755469131984,1.0534087208206293,2.065764834622672,81920.0,2.0095816647054443,0.8562248625382675,45,0.7199,1.05,48,0.5098,1.05
2.441107074150117,2.4473755469131984,1.0534087208206293,2.065764834622672,81920.0,2.0095816647054443,0.9392263752390505,45,0.7199,1.05,48,0.5098,1.05
2.441107074150117,2.4473755469131984,1.0534087208206293,2.065764834622672,81920.0,8.924748718763873,0.8562248625382675,45,0.7199,1.05,65,0.68,1.1
2.441107074150117,2.4473755469131984,1.0534087208206293,2.065764834622672,81920.0,8.924748718763873,0.9392263752390505,45,0.7199,1.05,65,0.68,1.1
0.5870827008556994,0.5751026890347624,0.516087960992639,0.44577258567586264,81920.0,1.6921326552571692,0.9614824408858218,38,0.8500000000000001,1.25,5,0.9700000000000001,0.9500000000000001
0.5870827008556994,0.5751026890347624,0.516087960992639,0.44577258567586264,81920.0,1.6921326552571692,81920.48243562542,68,0.8,1.1,5,0.9700000000000001,0.9500000000000001
0.5870827008556994,0.5751026890347624,0.516087960992639,0.44577258567586264,81920.0,9.354123117160828,0.9614824408858218,51,0.89,1.0,1,0.9700000000000001,2.1999
0.5870827008556994,0.5751026890347624,0.516087960992639,0.44577258567586264,81920.0,9.354123117160828,81920.48243562542,28,0.8500000000000001,2.45,1,0.9700000000000001,2.1999
0.5870827008556994,0.5751026890347624,0.516087960992639,1.6443556980983431,81920.0,1.6921326552571692,0.9614824408858218,44,0.77,0.9500000000000001,55,0.8,0.9
0.5870827008556994,0.5751026890347624,0.516087960992639,1.6443556980983431,81920.0,1.6921326552571692,81920.48243562542,5,0.7000000000000001,1.05,55,0.8,0.9
0.5870827008556994,0.5751026890347624,0.516087960992639,1.6443556980983431,81920.0,9.354123117160828,0.9614824408858218,59,0.88,0.9,17,0.26,1.5999
0.5870827008556994,0.5751026890347624,0.516087960992639,1.6443556980983431,81920.0,9.354123117160828,81920.48243562542,53,0.7200000000000001,2.65,17,0.26,1.5999
0.5870827008556994,2.021497308042398,0.516087960992639,0.44577258567586264,81920.0,1.6921326552571692,0.9614824408858218,56,0.92,2.4499,40,0.61,0.9
0.5870827008556994,2.021497308042398,0.516087960992639,0.44577258567586264,81920.0,1.6921326552571692,81920.48243562542,56,0.92,0.19990000000000002,40,0.61,0.9
0.5870827008556994,2.021497308042398,0.516087960992639,0.44577258567586264,81920.0,9.354123117160828,0.9614824408858218,56,0.92,1.05,18,0.62,0.2
0.5870827008556994,2.021497308042398,0.516087960992639,0.44577258567586264,81920.0,9.354123117160828,81920.48243562542,56,0.92,1.1,18,0.62,0.2
0.5870827008556994,2.021497308042398,0.516087960992639,1.6443556980983431,81920.0,1.6921326552571692,0.9614824408858218,56,0.8,0.9,6,0.64,1.6500000000000001
0.5870827008556994,2.021497308042398,0.516087960992639,1.6443556980983431,81920.0,1.6921326552571692,81920.48243562542,56,0.92,0.25,6,0.64,1.6500000000000001
0.5870827008556994,2.021497308042398,0.516087960992639,1.6443556980983431,81920.0,9.354123117160828,0.9614824408858218,56,0.92,1.25,3,0.27,0.45
0.5870827008556994,2.021497308042398,0.516087960992639,1.6443556980983431,81920.0,9.354123117160828,81920.48243562542,56,0.92,0.3,3,0.27,0.45
2.031871317466825,0.5751026890347624,0.516087960992639,0.44577258567586264,81920.0,1.6921326552571692,0.9614824408858218,40,0.76,0.3,10,0.92,0.9
2.031871317466825,0.5751026890347624,0.516087960992639,0.44577258567586264,81920.0,1.6921326552571692,81920.48243562542,36,0.7200000000000001,2.65,10,0.92,0.9
2.031871317466825,0.5751026890347624,0.516087960992639,0.44577258567586264,81920.0,9.354123117160828,0.9614824408858218,60,0.92,1.1,20,0.7899,2.15
2.031871317466825,0.5751026890347624,0.516087960992639,0.44577258567586264,81920.0,9.354123117160828,81920.48243562542,36,0.91,1.0,20,0.7899,2.15
2.031871317466825,0.5751026890347624,0.516087960992639,1.6443556980983431,81920.0,1.6921326552571692,0.9614824408858218,41,0.8,1.1,24,0.4,1.2998
2.031871317466825,0.5751026890347624,0.516087960992639,1.6443556980983431,81920.0,1.6921326552571692,81920.48243562542,52,0.7200000000000001,0.45,24,0.4,1.2998
2.031871317466825,0.5751026890347624,0.516087960992639,1.6443556980983431,81920.0,9.354123117160828,0.9614824408858218,77,0.29000000000000004,0.7000000000000001,22,0.7100000000000001,1.5
2.031871317466825,0.5751026890347624,0.516087960992639,1.6443556980983431,81920.0,9.354123117160828,81920.48243562542,64,0.68,1.05,22,0.7100000000000001,1.5
2.031871317466825,2.021497308042398,0.516087960992639,0.44577258567586264,81920.0,1.6921326552571692,0.9614824408858218,40,0.91,0.8,6,0.8400000000000001,0.75
2.031871317466825,2.021497308042398,0.516087960992639,0.44577258567586264,81920.0,1.6921326552571692,81920.48243562542,72,0.76,1.1500000000000001,6,0.8400000000000001,0.75
2.031871317466825,2.021497308042398,0.516087960992639,0.44577258567586264,81920.0,9.354123117160828,0.9614824408858218,84,0.9900000000000001,1.35,50,0.76,0.75
2.031871317466825,2.021497308042398,0.516087960992639,0.44577258567586264,81920.0,9.354123117160828,81920.48243562542,57,0.8400000000000001,1.9000000000000001,50,0.76,0.75
2.031871317466825,2.021497308042398,0.516087960992639,1.6443556980983431,81920.0,1.6921326552571692,0.9614824408858218,45,0.9800000000000001,1.5,21,0.54,0.9
2.031871317466825,2.021497308042398,0.516087960992639,1.6443556980983431,81920.0,1.6921326552571692,81920.48243562542,59,0.55,2.35,21,0.54,0.9
2.031871317466825,2.021497308042398,0.516087960992639,1.6443556980983431,81920.0,9.354123117160828,0.9614824408858218,30,0.93,1.85,30,0.63,1.0
2.031871317466825,2.021497308042398,0.516087960992639,1.6443556980983431,81920.0,9.354123117160828,81920.48243562542,77,0.75,1.0,30,0.63,1.0
